Customer_ID,Age,Gender,Marital_Status,Dependents,Occupation,Income_Bracket,Credit_Score,Location,Current_Product,Browsed_Products,Recommended_Product,Life_Stage,Avg_Monthly_Spend,Savings_Rate,Existing_Loans,Digital_Engagement_Score,Transaction_Frequency,Last_Product_Viewed,Last_Login_Date,Channel_Used,Campaign_Response,Churn_Risk,Recommendation_Reason,Conversion_Probability,Recommended_By,Offer_Available
CUST01538,34,Female,Married,1,Self-Employed,Low,701,Metro,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Early Career,114331,0.26,Car Loan,4,Medium,Travel Insurance,2025-09-26,Website,Yes,Medium,Similar customers bought this,0.11,Collaborative Filtering,No
CUST01539,48,Male,Married,2,Self-Employed,Low,581,Metro,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Young Professional,196427,0.34,Car Loan,8,Medium,Savings Account,2025-09-24,Mobile App,No,Medium,Similar customers bought this,0.12,Collaborative Filtering,No
CUST01540,62,Male,Single,1,Government,Low,638,Metro,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Young Professional,78947,0.18,None,9,Low,Travel Insurance,2025-09-19,Mobile App,Yes,Medium,Matched to profile,0.8,Content-Based,No
CUST01541,38,Female,Single,2,Retired,Low,555,Semi-Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Young Professional,46897,0.09,None,10,Medium,Gold Investment,2025-09-18,Mobile App,No,Low,Similar customers bought this,0.64,Content-Based,No
CUST01542,61,Male,Single,1,Government,Low,747,Metro,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Young Professional,85389,0.41,None,5,Medium,Travel Insurance,2025-09-03,Branch,No,Low,Matched to profile,0.28,Collaborative Filtering,No
CUST01543,52,Male,Single,0,Other,High,495,Metro,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Young Professional,93306,0.25,None,10,High,Fixed Deposit,2025-09-08,Mobile App,No,Low,Similar customers bought this,0.58,Content-Based,No
CUST01544,55,Female,Single,3,Government,Low,405,Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Early Career,122682,0.11,Personal Loan,8,Medium,Savings Account,2025-09-20,Website,No,Low,Similar customers bought this,0.21,Collaborative Filtering,No
CUST01545,45,Male,Single,2,Other,Medium,774,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,46124,0.48,Car Loan,3,Low,Fixed Deposit,2025-09-21,Mobile App,No,Low,Based on browsing history,0.25,Hybrid,No
CUST01546,56,Male,Single,0,IT,Low,668,Semi-Urban,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Young Professional,7050,0.47,None,9,Low,Retirement Fund,2025-09-01,Website,No,Low,Based on browsing history,0.73,Content-Based,Yes
CUST01547,27,Female,Single,2,Government,High,599,Metro,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Pre-Retirement,27125,0.12,Personal Loan,7,Medium,Gold Investment,2025-09-21,Mobile App,No,Low,Based on browsing history,0.86,Hybrid,Yes
CUST01548,40,Male,Married,1,Retired,Medium,682,Rural,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Mid-Career Professional,60164,0.41,Personal Loan,6,Medium,Savings Account,2025-09-03,Mobile App,No,High,Matched to profile,0.73,Hybrid,Yes
CUST01549,51,Female,Single,1,IT,Low,439,Semi-Urban,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Pre-Retirement,54103,0.29,Car Loan,2,Medium,Fixed Deposit,2025-09-14,Website,No,High,Similar customers bought this,0.27,Collaborative Filtering,Yes
CUST01550,28,Male,Married,0,Self-Employed,Medium,685,Urban,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Early Career,144990,0.18,Multiple,10,High,Savings Account,2025-09-02,Branch,No,High,Similar customers bought this,0.51,Content-Based,Yes
CUST01551,31,Female,Married,0,Retired,Low,554,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Mid-Career Professional,176355,0.23,None,9,Medium,Travel Insurance,2025-09-15,Mobile App,No,Low,Matched to profile,0.45,Collaborative Filtering,No
CUST01552,62,Male,Married,2,Government,Medium,423,Metro,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Young Professional,47114,0.48,None,9,Medium,Gold Investment,2025-09-28,Mobile App,No,Low,Based on browsing history,0.87,Collaborative Filtering,Yes
CUST01553,53,Female,Married,0,Government,Low,341,Metro,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Mid-Career Professional,154868,0.2,Personal Loan,5,High,Micro-loans,2025-09-04,Mobile App,No,Medium,Based on browsing history,0.31,Hybrid,Yes
CUST01554,55,Male,Divorced,0,Retired,High,805,Metro,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Young Professional,188971,0.15,Car Loan,2,Low,Travel Insurance,2025-09-06,Website,No,Low,Based on browsing history,0.25,Collaborative Filtering,No
CUST01555,49,Female,Married,1,Self-Employed,Medium,461,Semi-Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,66261,0.26,Home Loan,3,High,Travel Insurance,2025-09-22,Mobile App,No,Low,Matched to profile,0.91,Collaborative Filtering,No
CUST01556,36,Female,Single,0,Self-Employed,Low,624,Rural,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Pre-Retirement,148489,0.33,Personal Loan,5,Low,Retirement Fund,2025-09-07,Mobile App,Yes,Medium,Matched to profile,0.15,Content-Based,No
CUST01557,51,Male,Single,1,IT,Medium,703,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Mid-Career Professional,63851,0.18,None,4,Medium,Retirement Fund,2025-09-20,Website,No,Low,Similar customers bought this,0.11,Content-Based,Yes
CUST01558,58,Male,Married,1,Retired,Low,593,Semi-Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Pre-Retirement,68144,0.4,Car Loan,2,Medium,Retirement Fund,2025-09-25,Mobile App,No,Low,Based on browsing history,0.3,Content-Based,No
CUST01559,50,Male,Married,2,Other,High,811,Rural,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,98720,0.32,None,10,Medium,Fixed Deposit,2025-09-25,Mobile App,Yes,High,Matched to profile,0.68,Content-Based,No
CUST01560,43,Other,Single,1,Retired,Medium,388,Metro,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Early Career,135148,0.47,None,6,Low,Travel Insurance,2025-09-21,Branch,No,Low,Similar customers bought this,0.32,Collaborative Filtering,No
CUST01561,25,Female,Married,1,Self-Employed,Medium,687,Metro,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,156463,0.19,None,1,Medium,Micro-loans,2025-09-27,Website,No,Low,Similar customers bought this,0.8,Content-Based,Yes
CUST01562,41,Female,Single,1,Self-Employed,Low,617,Rural,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Mid-Career Professional,85606,0.35,None,6,High,Fixed Deposit,2025-09-05,Mobile App,Yes,Low,Similar customers bought this,0.29,Hybrid,No
CUST01563,53,Female,Divorced,0,IT,High,660,Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Mid-Career Professional,124761,0.45,None,9,Medium,Savings Account,2025-09-23,Mobile App,No,Low,Matched to profile,0.69,Content-Based,No
CUST01564,57,Male,Single,2,Retired,Medium,592,Metro,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Pre-Retirement,71232,0.05,Personal Loan,1,Low,Savings Account,2025-09-11,Mobile App,Yes,Medium,Similar customers bought this,0.69,Collaborative Filtering,No
CUST01565,25,Male,Married,0,Government,Low,726,Metro,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,86718,0.27,Home Loan,6,Low,Micro-loans,2025-09-25,Website,No,Low,Similar customers bought this,0.68,Collaborative Filtering,No
CUST01566,48,Female,Widowed,1,Other,Low,775,Semi-Urban,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Mid-Career Professional,79285,0.3,None,7,High,Retirement Fund,2025-09-14,Mobile App,Yes,Low,Matched to profile,0.25,Content-Based,No
CUST01567,38,Female,Married,1,Retired,Low,745,Semi-Urban,Premium Credit Card,"Gold Investment, Life Insurance",Personal Loan (Travel),Early Career,140802,0.28,None,4,Medium,Micro-loans,2025-09-14,Website,No,Low,Similar customers bought this,0.89,Collaborative Filtering,Yes
CUST01568,33,Male,Married,0,Other,High,606,Semi-Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,32624,0.18,Car Loan,4,Medium,Fixed Deposit,2025-09-01,Website,No,Low,Based on browsing history,0.77,Content-Based,Yes
CUST01569,43,Female,Married,2,Retired,Low,812,Semi-Urban,Mortgage Loan,"Retirement Fund, Health Insurance",Retirement Investment Plan,Early Career,136942,0.09,None,3,High,Gold Investment,2025-09-25,Mobile App,No,Low,Based on browsing history,0.73,Collaborative Filtering,No
CUST01570,38,Male,Married,1,Self-Employed,Medium,747,Semi-Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Early Career,113053,0.44,Personal Loan,8,Low,Micro-loans,2025-09-25,Website,No,Low,Matched to profile,0.14,Content-Based,Yes
CUST01571,31,Male,Single,1,Other,Low,557,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Young Professional,190556,0.28,None,7,High,Fixed Deposit,2025-09-16,Branch,No,High,Similar customers bought this,0.83,Collaborative Filtering,No
CUST01572,22,Female,Married,2,Retired,Low,429,Metro,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Young Professional,125254,0.08,None,3,Low,Retirement Fund,2025-09-02,Website,No,Low,Based on browsing history,0.32,Hybrid,No
CUST01573,43,Male,Single,3,Government,Medium,790,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,112820,0.23,Personal Loan,7,Medium,Savings Account,2025-09-15,Mobile App,No,Low,Similar customers bought this,0.35,Hybrid,No
CUST01574,47,Male,Single,0,Self-Employed,High,316,Metro,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Early Career,109864,0.13,None,8,Medium,Savings Account,2025-09-26,Mobile App,No,Low,Similar customers bought this,0.8,Collaborative Filtering,No
CUST01575,39,Female,Single,1,Government,Medium,513,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Early Career,153392,0.19,None,10,High,Retirement Fund,2025-09-27,Mobile App,Yes,Low,Similar customers bought this,0.24,Content-Based,No
CUST01576,35,Female,Married,4,IT,High,507,Metro,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Young Professional,27225,0.42,None,2,High,Retirement Fund,2025-09-21,Branch,No,Low,Matched to profile,0.7,Content-Based,No
CUST01577,50,Male,Single,1,IT,Medium,818,Semi-Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Young Professional,188864,0.28,None,9,Medium,Savings Account,2025-09-10,Website,No,Medium,Matched to profile,0.36,Hybrid,No
CUST01578,33,Male,Married,0,IT,Low,669,Urban,Premium Credit Card,"Gold Investment, Life Insurance",Personal Loan (Travel),Pre-Retirement,181606,0.16,None,9,Low,Micro-loans,2025-09-07,Website,No,Low,Matched to profile,0.84,Collaborative Filtering,Yes
CUST01579,57,Female,Single,0,Self-Employed,Low,617,Rural,Student Credit Card,"Retirement Fund, Health Insurance",Entry-Level Credit Card,Pre-Retirement,126976,0.41,None,10,Medium,Savings Account,2025-09-08,Website,No,Low,Matched to profile,0.29,Collaborative Filtering,No
CUST01580,56,Male,Single,1,Government,Medium,832,Metro,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Early Career,134341,0.14,None,7,Medium,Micro-loans,2025-09-20,Website,No,Low,Matched to profile,0.56,Collaborative Filtering,No
CUST01581,33,Male,Widowed,0,Retired,High,778,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Pre-Retirement,41871,0.19,None,5,High,Travel Insurance,2025-09-07,Mobile App,No,High,Based on browsing history,0.65,Collaborative Filtering,Yes
CUST01582,28,Male,Single,2,Self-Employed,High,342,Urban,Premium Credit Card,"Gold Investment, Life Insurance",Personal Loan (Travel),Mid-Career Professional,154893,0.06,None,10,Medium,Retirement Fund,2025-09-26,Mobile App,No,Low,Matched to profile,0.49,Content-Based,No
CUST01583,50,Male,Single,0,Retired,Low,468,Metro,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,19295,0.48,Personal Loan,8,Low,Gold Investment,2025-09-24,Website,No,Low,Similar customers bought this,0.94,Content-Based,No
CUST01584,32,Female,Single,1,Self-Employed,Low,793,Metro,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,137742,0.24,None,9,Low,Travel Insurance,2025-09-22,Branch,No,Low,Based on browsing history,0.48,Collaborative Filtering,No
CUST01585,54,Female,Married,2,Other,Low,401,Metro,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Pre-Retirement,181615,0.13,Car Loan,7,Medium,Gold Investment,2025-09-03,Mobile App,No,Medium,Similar customers bought this,0.83,Content-Based,Yes
CUST01586,27,Female,Married,1,IT,High,581,Metro,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Mid-Career Professional,94060,0.28,Personal Loan,8,Medium,Fixed Deposit,2025-09-18,Mobile App,No,High,Based on browsing history,0.45,Hybrid,No
CUST01587,36,Female,Married,3,IT,High,551,Metro,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Mid-Career Professional,195684,0.1,None,7,Medium,Fixed Deposit,2025-09-21,Mobile App,No,Low,Similar customers bought this,0.41,Content-Based,No
CUST01588,53,Female,Single,0,Other,High,793,Rural,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Pre-Retirement,144990,0.45,None,1,Medium,Fixed Deposit,2025-09-20,Branch,No,Low,Based on browsing history,0.19,Collaborative Filtering,Yes
CUST01589,32,Male,Married,1,Government,Low,516,Semi-Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Early Career,60085,0.08,None,7,High,Gold Investment,2025-09-04,Mobile App,No,High,Similar customers bought this,0.26,Content-Based,Yes
CUST01590,44,Female,Married,2,IT,Medium,506,Metro,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,22418,0.33,None,6,Low,Micro-loans,2025-09-20,Branch,No,Low,Matched to profile,0.76,Collaborative Filtering,No
CUST01591,47,Female,Married,0,IT,Medium,832,Rural,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Young Professional,100257,0.45,None,9,High,Gold Investment,2025-09-22,Website,No,Low,Matched to profile,0.27,Collaborative Filtering,Yes
CUST01592,55,Male,Married,0,Government,Low,341,Rural,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Young Professional,109249,0.16,None,1,High,Gold Investment,2025-09-05,Mobile App,No,Medium,Matched to profile,0.4,Content-Based,No
CUST01593,55,Female,Married,2,Government,Medium,369,Metro,Mortgage Loan,"Gold Investment, Life Insurance",Retirement Investment Plan,Young Professional,152456,0.09,None,1,Medium,Fixed Deposit,2025-09-04,Mobile App,No,Low,Based on browsing history,0.18,Hybrid,No
CUST01594,50,Female,Single,0,Other,Low,834,Metro,Premium Credit Card,"Gold Investment, Life Insurance",Personal Loan (Travel),Early Career,116933,0.26,None,5,Low,Savings Account,2025-09-28,Mobile App,No,High,Based on browsing history,0.79,Collaborative Filtering,Yes
CUST01595,25,Male,Single,1,IT,Low,740,Semi-Urban,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Young Professional,63171,0.32,None,6,Medium,Micro-loans,2025-09-09,Mobile App,No,Medium,Based on browsing history,0.69,Content-Based,No
CUST01596,38,Male,Married,1,Other,High,608,Urban,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Young Professional,69028,0.18,Home Loan,6,Low,Retirement Fund,2025-09-01,Mobile App,No,Medium,Based on browsing history,0.16,Hybrid,Yes
CUST01597,56,Male,Married,2,Self-Employed,High,759,Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,43185,0.2,Car Loan,6,High,Fixed Deposit,2025-09-04,Website,Yes,Medium,Similar customers bought this,0.47,Content-Based,No
CUST01598,34,Male,Single,0,Government,Medium,506,Metro,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Early Career,126179,0.34,Personal Loan,1,Medium,Micro-loans,2025-09-07,Website,No,Low,Matched to profile,0.65,Collaborative Filtering,No
CUST01599,62,Male,Married,0,Government,Medium,499,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Early Career,109590,0.49,Home Loan,4,Low,Fixed Deposit,2025-09-02,Website,No,High,Matched to profile,0.53,Collaborative Filtering,Yes
CUST01600,60,Female,Single,0,IT,Low,702,Semi-Urban,Premium Credit Card,"Savings Account, Bike Loan",Personal Loan (Travel),Early Career,46270,0.24,Personal Loan,6,High,Fixed Deposit,2025-09-02,Branch,No,Low,Matched to profile,0.79,Hybrid,Yes
CUST01601,36,Male,Married,1,Retired,Medium,334,Semi-Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,34086,0.25,None,2,Medium,Gold Investment,2025-09-24,Website,Yes,Low,Based on browsing history,0.87,Content-Based,Yes
CUST01602,50,Female,Single,2,Other,High,320,Metro,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Pre-Retirement,132694,0.44,None,7,Low,Gold Investment,2025-09-25,Mobile App,No,Low,Matched to profile,0.2,Collaborative Filtering,No
CUST01603,50,Male,Married,2,Government,High,829,Urban,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Young Professional,64622,0.23,None,5,Low,Micro-loans,2025-09-16,Branch,No,Low,Similar customers bought this,0.89,Collaborative Filtering,Yes
CUST01604,32,Female,Single,0,Government,Medium,776,Rural,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Young Professional,37423,0.2,Personal Loan,3,Medium,Micro-loans,2025-09-19,Branch,No,Low,Matched to profile,0.75,Collaborative Filtering,Yes
CUST01605,53,Female,Married,0,IT,Low,595,Metro,Mortgage Loan,"Travel Insurance, Mutual Funds",Retirement Investment Plan,Pre-Retirement,132284,0.26,None,8,Medium,Micro-loans,2025-09-11,Mobile App,No,Low,Matched to profile,0.33,Collaborative Filtering,No
CUST01606,23,Female,Married,1,IT,Low,373,Rural,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Early Career,179230,0.07,None,1,High,Savings Account,2025-09-28,Mobile App,No,Medium,Based on browsing history,0.93,Content-Based,No
CUST01607,35,Female,Married,2,Retired,Medium,480,Metro,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,167589,0.46,None,2,Medium,Retirement Fund,2025-09-16,Mobile App,No,Low,Based on browsing history,0.57,Content-Based,No
CUST01608,41,Male,Single,2,Self-Employed,Low,560,Rural,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Young Professional,152883,0.09,Personal Loan,10,High,Travel Insurance,2025-09-22,Mobile App,No,Low,Matched to profile,0.82,Collaborative Filtering,No
